text	label	truth
Someone has stolen my card. Even though I have my card with me, someone just made a 500£ cash withdrawal. Please help as soon as possible.	cancel_transfer	cash_withdrawal_not_recognised
I keep checking my bank statements but I don't see a refund that I've requested from a seller. Can you ensure that I receive the refund from the seller?	change_pin	Refund_not_showing_up
Is there a limit on how much I can withdraw from my account without being charged?	activate_my_card	cash_withdrawal_charge
What steps do I need to take to close my account?	top_up_limits	terminate_account
I made a payment but the app reverted the payment.	country_support	reverted_card_payment?
When will my funds transfer?	verify_top_up	transfer_not_received_by_recipient
What does a pending transaction mean?	edit_personal_details	pending_card_payment
Is a non-electronic card available as well	card_about_to_expire	order_physical_card
Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.	extra_charge_on_statement	card_payment_not_recognised
Why is my money gone right when I attempted to top up	why_verify_identity	topping_up_by_card
Why can't I transfer to a beneficiary?	age_limit	beneficiary_not_allowed
I didn't get the money I transferred	wrong_exchange_rate_for_cash_withdrawal	balance_not_updated_after_bank_transfer
There is a suspicious cash withdraw on the account.	cash_withdrawal_not_recognised	cash_withdrawal_not_recognised
Can you tell me what the transfer policy is?	supported_cards_and_currencies	top_up_by_bank_transfer_charge
I need to change my name since I got married	edit_personal_details	edit_personal_details
Someone has taken my money and I don't know who	balance_not_updated_after_bank_transfer	direct_debit_payment_not_recognised
What are the countries you operate in.	country_support	country_support
I was mugged and everything taken.  What do I do to protect my account?	balance_not_updated_after_cheque_or_cash_deposit	lost_or_stolen_phone
What do I do if my card is expiring soon?	card_not_working	card_about_to_expire
I'm tired of all the problems I've had. I want to quit this account!	edit_personal_details	terminate_account
The top-up verification code is missing	top_up_by_bank_transfer_charge	verify_top_up
My card has been swallowed by an ATM	country_support	card_swallowed
Why isn't a recent refund on my statement?	exchange_rate	Refund_not_showing_up
what does pending mean?	why_verify_identity	pending_card_payment
Why was the transfer declined?	declined_transfer	declined_transfer
What is the maximum I can transfer before I incur fees?	top_up_by_card_charge	transfer_fee_charged
There is a card payment I do not recognise.	card_payment_not_recognised	card_payment_not_recognised
When I got cash, I'm pretty sure there was a glitch that overcharged me.	card_payment_wrong_exchange_rate	cash_withdrawal_charge
left phone at hotel, how to access app	exchange_charge	lost_or_stolen_phone
My disposable virtual card will not work	wrong_exchange_rate_for_cash_withdrawal	virtual_card_not_working
Can you remove my account please?	terminate_account	terminate_account
i think someone is using my card to withdraw money. Someone stole my wallet. What can I do? it is urgent.	card_swallowed	cash_withdrawal_not_recognised
I understand that this is extremely late. After going over my transactions for the last couple of months I noticed a large charge that I'm sure I did not make. Is there anyway I can still dispute this?	compromised_card	direct_debit_payment_not_recognised
What's the deal with no cryptocurrency on your app?	declined_card_payment	beneficiary_not_allowed
Please close my account. I am unsatisfied with your service.	declined_card_payment	terminate_account
What's the refund process?	atm_support	request_refund
Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me.	terminate_account	declined_cash_withdrawal
Is my card accepted everywhere?	activate_my_card	card_acceptance
I have a cheque here, can I use it to top off my account?	change_pin	top_up_by_cash_or_cheque
I would like to activate my card to use now, can you help me?	card_linking	activate_my_card
I have a pending payment from stuff I bought this morning.	exchange_via_app	pending_card_payment
What does a disposable virtual card do?	wrong_exchange_rate_for_cash_withdrawal	get_disposable_virtual_card
Why does my account not accept cash deposits?	age_limit	balance_not_updated_after_cheque_or_cash_deposit
I need a refund?	card_payment_fee_charged	request_refund
I need my PIN	why_verify_identity	get_physical_card
what is source of my funds, need to verify	passcode_forgotten	verify_source_of_funds
How long does a transfer take from the point it's sent, to the point it arrives in my account?	transfer_into_account	transfer_timing
I need a refund on an item I have not received.  Am I able to simply cancel the payment?  I don't know how to do this.	extra_charge_on_statement	request_refund
Why did I get a transfer declined?	declined_transfer	declined_transfer
price of physical card	top_up_failed	order_physical_card
Will there be additional costs of I make a withdrawal from a local ATM of British pounds? I need some cash to feel comfortable on the journey home	lost_or_stolen_phone	wrong_exchange_rate_for_cash_withdrawal
Please terminate my account.	get_disposable_virtual_card	terminate_account
How can I make my contactless work for the metro?	pin_blocked	contactless_not_working
My withdrawl is still pending.  Why?	unable_to_verify_identity	pending_cash_withdrawal
How do I unblock my card using the app?	order_physical_card	card_not_working
Next month my card will expire, do I need to order a new one?	Refund_not_showing_up	card_about_to_expire
I tried to take money from my card, but it didn't work. Later I saw that the transaction is still in progress. What's goign on?	pending_transfer	pending_cash_withdrawal
They charged me wrong for a currency exchange on a purchase.	card_payment_wrong_exchange_rate	card_payment_wrong_exchange_rate
My disposable virtual card has been rejected by the merchant earlier today. What should I do?	transfer_into_account	virtual_card_not_working
someone stole my money	top_up_failed	direct_debit_payment_not_recognised
I should have received a refund however it is not showing on my statement	request_refund	Refund_not_showing_up
I need to transfer funds into my account. How can I do this?	transfer_timing	transfer_into_account
Salary in GBP has been received, does it need to be configured elsewhere?	supported_cards_and_currencies	receiving_money
Can a card stop working?	declined_card_payment	card_not_working
How can I check the source of funds?	age_limit	verify_source_of_funds
How can I get paid in a different currency?	contactless_not_working	receiving_money
How can I top up with cash?	top_up_limits	top_up_by_cash_or_cheque
I got my new card where do I go to activate it?	order_physical_card	activate_my_card
where do I request a disposable virtual card?	card_about_to_expire	get_disposable_virtual_card
Where are the locations of ATMs that accept this card?	atm_support	atm_support
When will the transfer be completed?	verify_top_up	pending_transfer
when will i receive a US transfer	verify_top_up	transfer_timing
I was expecting my new card and am wondering why I haven't received it yet?	balance_not_updated_after_bank_transfer	card_arrival
I want to reverse a purchase. Can I cancel it?	supported_cards_and_currencies	request_refund
I need help activating my new card.	lost_or_stolen_card	activate_my_card
Some cash is showing up in my app that I did not get.	pending_cash_withdrawal	cash_withdrawal_not_recognised
My funding to my card didn't go through.	declined_card_payment	top_up_failed
where in the app can i find out about my new pin	card_delivery_estimate	get_physical_card
Exchange rate for my cash withdrawal is wrong	card_payment_wrong_exchange_rate	wrong_exchange_rate_for_cash_withdrawal
I want to top up using cash, where can I do that?	order_physical_card	top_up_by_cash_or_cheque
How can I see where my money comes from?	lost_or_stolen_card	verify_source_of_funds
I transferred some money but I think it has gotten lost somewhere.	contactless_not_working	balance_not_updated_after_bank_transfer
My pins seems to be blocked, can you unblock it please	transfer_not_received_by_recipient	pin_blocked
Please delete my account. I am not happy with the service from your company.	declined_card_payment	terminate_account
I may have a fraud charge on my debit statement.	disposable_card_limits	direct_debit_payment_not_recognised
I made a transfer and it doesnt' show up in my account.	getting_spare_card	balance_not_updated_after_bank_transfer
Will declined funds I tried to withdraw be returned to me?	receiving_money	wrong_amount_of_cash_received
Can I get my paycheck through here?	getting_spare_card	receiving_money
I tried to pay contactless at the bus today and it didn't work. Any ideas why?	transfer_into_account	contactless_not_working
Can you look at my account ans see why my card was declined	receiving_money	declined_card_payment
Do you have a list of countries you operate in?	declined_cash_withdrawal	country_support
How do I cancel my transfer?	top_up_limits	cancel_transfer
How long is the wait for a US transfer?	order_physical_card	transfer_timing
The app will not let me into my account.	supported_cards_and_currencies	unable_to_verify_identity
how much do you charge to accept transfers	top_up_failed	top_up_by_bank_transfer_charge
I don't understand where this debit came from and want it removed.	declined_card_payment	direct_debit_payment_not_recognised
My card is about to expire and I need to know how much it costs and how long it takes to get a new one.	exchange_via_app	card_about_to_expire
When trying to get more than one card is there a extra amount that needs to be paid?	activate_my_card	getting_spare_card
What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!	transfer_timing	card_payment_not_recognised
why isnt my account allowing transfers	exchange_rate	beneficiary_not_allowed
In the past month I often used this account to manage payments for my new holiday villa. Now all of a sudden your fees have increased exorbitantly! Don't you have a rewards programme for frequent users?	terminate_account	transfer_fee_charged
Can a transaction be cancelled?	disposable_card_limits	cancel_transfer
I'm not okay with this fee on my statement.	reverted_card_payment?	extra_charge_on_statement
Am I allowed to use any card to make a payment?	exchange_rate	visa_or_mastercard
I submitted a transaction to the incorrect account.	fiat_currency_support	cancel_transfer
I think something went wrong with my card delivery as I haven't received it yet.	pending_transfer	card_arrival
How long does it take for a payment to go thru? I made one a few days ago and it has not been cleared yet.	card_arrival	pending_card_payment
My card payment is still on hold, why is it so?	card_delivery_estimate	pending_card_payment
do i need a pin	card_delivery_estimate	get_physical_card
I am trying to exchange crypto and it's not working. Tell me how to fix this.	apple_pay_or_google_pay	beneficiary_not_allowed
When my card expires what happens to my account?	card_about_to_expire	card_about_to_expire
Why is my cash withdrawal from the ATM still not yet showing as confirmed in my account?	card_arrival	pending_cash_withdrawal
What should I do with my atm that got stuck?	contactless_not_working	card_swallowed
My card hasn't arrived yet.	pending_transfer	card_arrival
Why am I being charged a fee for transferring money?	transfer_fee_charged	transfer_fee_charged
I want to top-up using cash	transaction_charged_twice	top_up_by_cash_or_cheque
I am missing a refund.	Refund_not_showing_up	Refund_not_showing_up
I moved.  I need to update my details.	verify_source_of_funds	edit_personal_details
How can I tell where my funds came from?	verify_source_of_funds	verify_source_of_funds
There is a direct debit I do not recognise in my statement	disposable_card_limits	direct_debit_payment_not_recognised
Transactions on my card look really weird. I've been charged twice for a couple things this week! Please check this and return the double charged ones.	exchange_charge	transaction_charged_twice
What is the youngest age in order to have an account?	card_payment_fee_charged	age_limit
I was unable to make a transfer to another account.	beneficiary_not_allowed	beneficiary_not_allowed
This company sucks! Can you terminate my account?	card_linking	terminate_account
Do charge fees for transfers?	reverted_card_payment?	transfer_fee_charged
Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?	card_payment_fee_charged	card_payment_fee_charged
Double check your funds may be declined	visa_or_mastercard	declined_transfer
What places will accept my card?	top_up_by_card_charge	card_acceptance
Why was I not able to complete a transfer?	get_physical_card	failed_transfer
Please tell me how to get a physical card.	pending_top_up	order_physical_card
How can I activate my card so I can start using it?	lost_or_stolen_card	activate_my_card
Can I get a spare card for someone else to use?	getting_spare_card	getting_spare_card
Approximately how long will an urgent transfer from China take?	pin_blocked	transfer_timing
Will a transfer incur a fee?	top_up_by_bank_transfer_charge	top_up_by_bank_transfer_charge
There are transactions I didn't make, someone else must have used my card.	compromised_card	compromised_card
Is there tracking info available?	automatic_top_up	card_arrival
there is a transaction on my account that i didnt make	request_refund	card_payment_not_recognised
I would like a refund on the extra pound I was charged.	card_payment_not_recognised	extra_charge_on_statement
Why did I get blocked?	declined_transfer	pin_blocked
I made a withdrawal from my account but it has not posted?	compromised_card	pending_cash_withdrawal
I am not able to do contactless.	wrong_amount_of_cash_received	contactless_not_working
the card payment exchange rate is wrong	card_payment_wrong_exchange_rate	card_payment_wrong_exchange_rate
I tried to send someone money but they haven't received it.	transfer_not_received_by_recipient	transfer_not_received_by_recipient
I need to use my disposable card multiple times a day, is there a cutoff limit?	top_up_by_cash_or_cheque	disposable_card_limits
Where is the transfer I started?	verify_top_up	transfer_not_received_by_recipient
Nothing goes through on my card.	apple_pay_or_google_pay	card_not_working
When topping up by transfer, will I be charged?	top_up_by_bank_transfer_charge	top_up_by_bank_transfer_charge
This company is terrible! Can you delete my account?	terminate_account	terminate_account
Can you please identify the problem with my bank card?	declined_cash_withdrawal	card_not_working
Pending transfer?	supported_cards_and_currencies	pending_transfer
Is my salary eligible for this?	card_payment_fee_charged	receiving_money
Do you have an auto top-up option?	card_arrival	automatic_top_up
There's a refund missing from my statement	Refund_not_showing_up	Refund_not_showing_up
Why isn't my top up showing on my wallet?	balance_not_updated_after_bank_transfer	topping_up_by_card
Assist me please with card activation.	declined_card_payment	activate_my_card
Why did my transfer decline	declined_transfer	declined_transfer
How long does a UK transfer take?	verify_my_identity	balance_not_updated_after_bank_transfer
top-up is slow to process	contactless_not_working	pending_top_up
It looks like this week I was double charged for a couple things. Is there any way that you can look into this for me and return the double charged items back to my card?	card_linking	transaction_charged_twice
I forgot my password	exchange_charge	passcode_forgotten
I was contacted by a seller with a message that they never received my money. I am 100% sure it was taken from my account so I definitely need this sorted out soon.	supported_cards_and_currencies	reverted_card_payment?
The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue ?	failed_transfer	failed_transfer
How do I link a new card?	edit_personal_details	card_linking
If i'm not in the UK, can I still get a card?	compromised_card	country_support
My card is about to expire. What do I need to do?	verify_source_of_funds	card_about_to_expire
I want to do a cash top-up	exchange_charge	top_up_by_cash_or_cheque
Are cheques accepted to my account? Mine didn't seem to work.	terminate_account	balance_not_updated_after_cheque_or_cash_deposit
I'm still waiting for delivery of my new card, why is it taking so long?	getting_virtual_card	card_arrival
I lost my card	top_up_failed	lost_or_stolen_card
is my card PIN saved in the app	pending_card_payment	get_physical_card
Is there an age limit?	exchange_rate	age_limit
Why is my card payment showing as pending?	verify_top_up	pending_card_payment
I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?	pending_top_up	pending_top_up
There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.	extra_charge_on_statement	compromised_card
If I make a transaction can I cancel it?	getting_spare_card	cancel_transfer
app doesnt think its me	card_payment_fee_charged	unable_to_verify_identity
Can I verify a top-up and what card is used?	getting_spare_card	verify_top_up
I have found my lost or stolen card. Is there a way I can link the card with my account through my app again?	card_arrival	card_linking
I can't find my phone but it has all my credit card information.	lost_or_stolen_phone	lost_or_stolen_phone
There is an extra charge on my app that I was not told about or I was aware of!	exchange_rate	extra_charge_on_statement
I need help because I drunken blocked my card?	why_verify_identity	pin_blocked
Why did the disposable virtual card which I used to pay a gym subscription get denied?	verify_my_identity	virtual_card_not_working
The amount of time that transfers usually take from a UK account is what?I just completed a transfer and it is not showing up at all. I'm wondering at this point if everything is actually okay.	failed_transfer	balance_not_updated_after_bank_transfer
Why do you need to know so much about me	why_verify_identity	why_verify_identity
How much is the fee for a SEPA transfer?	top_up_by_bank_transfer_charge	top_up_by_bank_transfer_charge
Can you please help me with this exchange?  I am trying to get crypto and the app won't let me.	cancel_transfer	beneficiary_not_allowed
My transaction needs to be canceled.	declined_transfer	cancel_transfer
I need to cancel an incorrect transaction.	pin_blocked	cancel_transfer
My card doesn't accept any transaction at all. What's wrong??	card_arrival	card_not_working
How do I cancel a previous purchase	contactless_not_working	request_refund
I tryed to make a top-up with cryptocurrency but the payment was referted.	card_about_to_expire	top_up_reverted
top up did not complete	why_verify_identity	pending_top_up
Can I directly transfer my salary onto here?	getting_spare_card	receiving_money
I had a duplicate card and got charged twice. How do I resolve this?	declined_transfer	transaction_charged_twice
Can you help my fix my contactless?	card_linking	contactless_not_working
I was looking to buy another card today.	contactless_not_working	getting_spare_card
Where can I find the top-up verification code?	card_acceptance	verify_top_up
For how long will my transfer be pending?	order_physical_card	pending_transfer
my atm cash out is still pending	request_refund	pending_cash_withdrawal
Can I dispute a payment even if I notice it several weeks after it was made?	compromised_card	direct_debit_payment_not_recognised
I ordered a card and I still haven't received it. It's been two weeks. What can I do?	pending_transfer	card_arrival
How can someone send me money?	edit_personal_details	receiving_money
I can't transfer money from my account.	beneficiary_not_allowed	declined_transfer
Will salary be received through this?	atm_support	receiving_money
If my card is trapped in the ATM, what do I do?	pending_top_up	card_swallowed
I need it delivered by Saturday.	lost_or_stolen_card	card_delivery_estimate
Will filling stations accept my card?	card_payment_fee_charged	card_acceptance
I need to change my account details	contactless_not_working	edit_personal_details
How can my friend send me money?	lost_or_stolen_card	receiving_money
The conversion rate on the ATM that I used with foreign currency was wrong.	card_payment_wrong_exchange_rate	wrong_exchange_rate_for_cash_withdrawal
please delete my account, your services are not up to par.	beneficiary_not_allowed	terminate_account
Hello! I need to order a disposable virtual card. Where can I do that at?	declined_cash_withdrawal	get_disposable_virtual_card
How do I use auto top up?	lost_or_stolen_card	automatic_top_up
The exchange rate you gave me for my cash withdrawal is wrong	card_payment_wrong_exchange_rate	wrong_exchange_rate_for_cash_withdrawal
Is my country supported	verify_top_up	country_support
Why did I only get $20 when I tried to get $100	top_up_limits	wrong_amount_of_cash_received
Will I be able to get a disposable virtual card as well?	visa_or_mastercard	get_disposable_virtual_card
When I want to transfer money to my account, how can I do that?	apple_pay_or_google_pay	transfer_into_account
What are the charges for US cards with top up.	top_up_by_card_charge	top_up_by_card_charge
Can i have a second physical card for this account?	getting_spare_card	getting_spare_card
Can you explain what this random $1 charge is?	<UNK>	extra_charge_on_statement
Am I able to get a second card?	exchange_rate	getting_spare_card
I made a transaction and it is taking a very long time to go through.	failed_transfer	transfer_not_received_by_recipient
I think I see a withdraw I did not make.	request_refund	cash_withdrawal_not_recognised
Cannot access my top up.	contactless_not_working	topping_up_by_card
If there isn't much money left can it automatically top-up?	failed_transfer	automatic_top_up
I need help getting the virtual card to work.	verify_source_of_funds	virtual_card_not_working
What can I use a virtual disposable card for?	wrong_exchange_rate_for_cash_withdrawal	disposable_card_limits
I was charged a fee for my transfer.	top_up_failed	transfer_fee_charged
What locations are you in?	card_acceptance	country_support
"""""""Which ATMs accept this card?"""""""	atm_support	atm_support
Will any business take this card?	card_payment_fee_charged	card_acceptance
I'm not in the UK, is it possible for me to still get a card?	card_arrival	country_support
help me with my transfer	get_disposable_virtual_card	failed_transfer
what is the process for setting up a pin	exchange_rate	get_physical_card
Can I also transfer with SWIFT?	supported_cards_and_currencies	top_up_by_bank_transfer_charge
Why isn't my virtual card working?	passcode_forgotten	virtual_card_not_working
I've been unable to pay contactless with my card for over a week now. Is there a way to fix this issue?	card_swallowed	contactless_not_working
I just got $20 when I tried to get $100	exchange_charge	wrong_amount_of_cash_received
Is there any way to cancel a transfer?	balance_not_updated_after_bank_transfer	cancel_transfer
What is the youngest someone can be to open an account?	transfer_timing	age_limit
I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?	compromised_card	transfer_not_received_by_recipient
What options do I have in regards to payment?	activate_my_card	supported_cards_and_currencies
I still haven't seen a refund on my account	request_refund	Refund_not_showing_up
I made a transfer and am still waiting.	card_swallowed	balance_not_updated_after_bank_transfer
I have a duplicate payment showing	card_payment_not_recognised	transaction_charged_twice
how do I link an already existing card?	balance_not_updated_after_cheque_or_cash_deposit	card_linking
My transfer keeps failing and I just want to transfer the money can you please make it work?	failed_transfer	failed_transfer
how much you charge for exhcange	top_up_failed	exchange_charge
Do you support the EU?	visa_or_mastercard	country_support
Will I get a real card?	activate_my_card	order_physical_card
I think someone copied the numbers on my card and is using them.	balance_not_updated_after_bank_transfer	compromised_card
How much is the charge to top up my card?	top_up_by_bank_transfer_charge	top_up_by_card_charge
If my kids wanted to use your service how old would they have to be?	age_limit	age_limit
I think I want AUD and not GBP, can you help?	terminate_account	exchange_via_app
I'm unable to use contactless payments for purchases.	exchange_charge	contactless_not_working
I am chatting about an order from a long while back.  I never got it to this day and am deeply upset by this!  I want all of my money back!  I just can not accept paying for something I never got.	card_swallowed	request_refund
how soon will I see the transfer in my account?	cancel_transfer	transfer_timing
I've been waiting longer than expected for my card.	age_limit	card_arrival
How do I use my new card?	pin_blocked	activate_my_card
The rate of exchange isn't right for my cash withdrawal.	wrong_exchange_rate_for_cash_withdrawal	wrong_exchange_rate_for_cash_withdrawal
My beneficiary is not allowed, please may I have answer as to why this is?	card_linking	beneficiary_not_allowed
I believe someone is using my card without my agreement!	automatic_top_up	compromised_card
WHAT CAN I DO AFTER THE CARD MISSING	pin_blocked	activate_my_card
What do I do if I think my card was improperly used?	contactless_not_working	compromised_card
Can friends add to my account	wrong_exchange_rate_for_cash_withdrawal	topping_up_by_card
So the transfer finally worked but now it's been pending for quite a long time. How long do you expect me to wait for it? It's quite urgent	pending_transfer	pending_transfer
My disposable virtual card was rejected by the merchant, please help?	cash_withdrawal_not_recognised	virtual_card_not_working
Is it possible to verify a top up?	card_swallowed	verify_top_up
What are the fees for top-ups?	top_up_by_card_charge	top_up_by_bank_transfer_charge
How do I retrieve a trapped card from a ATM?	topping_up_by_card	card_swallowed
There's a direct debit I wish to dispute	direct_debit_payment_not_recognised	direct_debit_payment_not_recognised
I have a transfer that's pending and wanted to know how long it is going to take to process?	balance_not_updated_after_bank_transfer	pending_transfer
How old do I have to be?	top_up_limits	age_limit
I would like a refund for something I bought	request_refund	request_refund
How do I freeze my account?	card_not_working	compromised_card
is there a way to do top up with cash deposit	topping_up_by_card	top_up_by_cash_or_cheque
My card is being used online to make a bunch of purchases! Someone else is using it fraudulently. Can you help me freeze it?	card_linking	compromised_card
How do I link my replacement card?	pin_blocked	card_linking
What happens if my card is stuck in the ATM?	activate_my_card	card_swallowed
The app reverted my action when I topped up.	card_acceptance	top_up_reverted
I think something may have happened that caused a charge to show up twice.	get_disposable_virtual_card	transaction_charged_twice
If I was mugged and lost everything, how do I access my account and app?	verify_source_of_funds	lost_or_stolen_phone
someone is using my account	card_not_working	compromised_card
How do I enable contactless pay?	contactless_not_working	contactless_not_working
I need help with activating my card	verify_source_of_funds	activate_my_card
Where is the nearest bank machine?	card_acceptance	atm_support
My account is blocked, how do I log in now	lost_or_stolen_card	pin_blocked
I think my statement has a fraudulent charge	reverted_card_payment?	card_payment_not_recognised
I cannot find my credit card.	top_up_limits	lost_or_stolen_card
Why are there so many fees on my statement?	transfer_fee_charged	extra_charge_on_statement
Is there a fee for exchanging cash?	top_up_by_card_charge	wrong_exchange_rate_for_cash_withdrawal
Am I free to top-up as much as I want?	order_physical_card	top_up_limits
Why doesn't it show that I did a balance transfer?	pending_top_up	balance_not_updated_after_bank_transfer
Is the system down? I've been trying to do a transfer and have failed?	passcode_forgotten	failed_transfer
How do I contact customer support about a transfer?	age_limit	declined_transfer
Hi, As suggested by you, i have asked the seller to initiate the refund, it has been a week and i haven't received my money. Please advise.	getting_spare_card	Refund_not_showing_up
Why would I be charged more than once for the same transaction?	transaction_charged_twice	transaction_charged_twice
I would like a refund on one of your products that has been sold to me	top_up_by_cash_or_cheque	request_refund
I need help finding the verification code for my top-up card.	getting_virtual_card	verify_top_up
There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!	card_arrival	card_payment_not_recognised
I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?	supported_cards_and_currencies	extra_charge_on_statement
How long do transfer pend for?	verify_my_identity	pending_transfer
how do VR cards work	contactless_not_working	get_disposable_virtual_card
I would appreciate it if I could get an item refunded	top_up_by_cash_or_cheque	request_refund
For physical cards, do you charge?	country_support	order_physical_card
I am having problems transferring to a beneficiary.	beneficiary_not_allowed	beneficiary_not_allowed
This company isn't good, I would like to delete my account.	apple_pay_or_google_pay	terminate_account
How long does the cash withdrawal take to pend?	top_up_limits	pending_cash_withdrawal
Can i deposit my salary to this account?	change_pin	receiving_money
What is the tracking number for my card that was mailed?	activate_my_card	card_arrival
There is a payment that is not mine.	country_support	card_payment_not_recognised
Delete this account!	verify_my_identity	terminate_account
I need to cancel my card that got stolen a little while ago. Someone has already taken some money out and I don't want them to take anymore. Can you please do that?	cancel_transfer	cash_withdrawal_not_recognised
I don't want the item, I bought it on accident, can I get a refund?	pending_cash_withdrawal	request_refund
I want to go back on what I did this morning	contactless_not_working	cancel_transfer
how long does it take to post atm with drawl	virtual_card_not_working	pending_cash_withdrawal
When will my card arrive?	card_delivery_estimate	card_delivery_estimate
Where can I get a second card?	activate_my_card	getting_spare_card
I would like to link my card. How do I do it?	pending_transfer	card_linking
How long to I have to wait for a transfer to reach my account?	transfer_timing	transfer_timing
What age do my kids need to be to use your service?	lost_or_stolen_card	age_limit
my phone was taken! can you place cancel my account so no one uses it	edit_personal_details	lost_or_stolen_phone
I need you to cancel a transfer that I made.  It is the wrong account number and the app won't let me stop the transaction.  Please stop it!	cancel_transfer	cancel_transfer
I cannot make transactions with my virtual card.	get_disposable_virtual_card	virtual_card_not_working
What are the limits for disposable virtual cards?	card_payment_not_recognised	disposable_card_limits
This company is bad, please delete my account.	wrong_amount_of_cash_received	terminate_account
What is the minimum age to open an account?	atm_support	age_limit
My disposable virtual card doesn't seem to work	wrong_exchange_rate_for_cash_withdrawal	virtual_card_not_working
Is there anywhere my card will not be accepted?	unable_to_verify_identity	card_acceptance
What do I need to do to change the address on my account?	contactless_not_working	edit_personal_details
Why am I unable to take money from my card but the statement says the transaction is still pending?	unable_to_verify_identity	pending_cash_withdrawal
Cancel my last transfer	exchange_charge	cancel_transfer
I was wondering if there were any discounts offered for frequent currency exchanges?	card_payment_not_recognised	exchange_charge
I sent money.  They haven't received it.	transfer_not_received_by_recipient	transfer_not_received_by_recipient
There is an incoming payment into my account, but it is deactivated. Will they still be processed?	compromised_card	fiat_currency_support
I tried to make a transfer and it was declined. Why?	balance_not_updated_after_bank_transfer	declined_transfer
I made a mistake and need to cancel a transaction	contactless_not_working	cancel_transfer
I tried to make a transfer, but it was declined. Can you tell me why?	card_linking	declined_transfer
How do you fix  my card payment?	verify_my_identity	declined_card_payment
How do I deposit my paycheck to this account?	declined_card_payment	receiving_money
How long does it take to get my card? Can I choose when to receive it?	get_physical_card	card_delivery_estimate
How to change my address.	verify_my_identity	edit_personal_details
Why won't my card show up on the app?	unable_to_verify_identity	card_linking
Why was the exchange rate wrong when I got cash	verify_my_identity	wrong_exchange_rate_for_cash_withdrawal
What are the rules for transferring to a beneficiary?	card_payment_not_recognised	beneficiary_not_allowed
Why do I have to verify the top-up that I started?	declined_transfer	verify_top_up
I still don't have my pin.	get_physical_card	get_physical_card
What is the fee charged with this card payment?	country_support	card_payment_fee_charged
Why would i not be able to do a transfer to a beneficiary?	transfer_timing	beneficiary_not_allowed
Help me.  My card doesn't work.	card_not_working	card_not_working
I would like to reactivate my card.	apple_pay_or_google_pay	card_linking
Can I use this to receive my salary?	getting_spare_card	receiving_money
It appears my card expires next month, can I order a new one?	top_up_by_cash_or_cheque	card_about_to_expire
Hello, I am facing the issue with my new card as payments are declining again and again. Please help me in this issue.	cancel_transfer	declined_card_payment
So I just put my top-up into the card and it hasn't changed.	apple_pay_or_google_pay	pending_top_up
I need to update my info.	lost_or_stolen_card	edit_personal_details
I received my card but not my PIN.	exchange_via_app	get_physical_card
What age do I have to be?	declined_transfer	age_limit
I would like to receive a few more physical cards.	card_linking	getting_spare_card
I relocated and need to change my personal details.	edit_personal_details	edit_personal_details
What's the U.S. Delivery time?	card_acceptance	card_delivery_estimate
I took out money from a transaction machine and it exchanged the wrong dollar value amount from another currency!	fiat_currency_support	wrong_exchange_rate_for_cash_withdrawal
my daughter needs a card, how do i add her?	passcode_forgotten	getting_spare_card
i was supposed to get a refund but my balance hasn't changed, why not?	automatic_top_up	Refund_not_showing_up
Is it normal to have to wait over a week for my new card?	verify_source_of_funds	card_arrival
How long does it take for a money transfer to show?	transfer_into_account	pending_transfer
Why does top-up need verifying?	declined_transfer	verify_top_up
Where's the verification code for the top-up card?	activate_my_card	verify_top_up
I've attempted to do a very standard transfer and have tried 5 times at this point. Can you tell me what the issue is? Is the system down?	cancel_transfer	failed_transfer
I would like to know why my purchases from this morning are still pending.	pending_transfer	pending_card_payment
Status of the card I ordered.	<UNK>	card_arrival
I need to order a  new card, mine is about to expire and I need to know how much it will cost and how long until I receive it.	exchange_via_app	card_about_to_expire
Which ATM's will accept my card?	atm_support	atm_support
My PIN is not working and I need assistance.	age_limit	pin_blocked
I requested a refund from a merchant days ago but I do not see it in my account.	change_pin	Refund_not_showing_up
How long does a card delivery take?	pin_blocked	card_arrival
What are the charges for receiving money?	top_up_by_card_charge	top_up_by_bank_transfer_charge
I am waiting for a payment to go through.	pending_card_payment	pending_card_payment
I tried activating my bill of fare and it didn't workplace	wrong_exchange_rate_for_cash_withdrawal	activate_my_card
I don't have my access code for the app.	getting_virtual_card	passcode_forgotten
I think my card is broken	transaction_charged_twice	card_not_working
What countries are you currently in?	top_up_reverted	country_support
My transfer didn't go through.	apple_pay_or_google_pay	failed_transfer
